Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,fare_lg,fare_low
1996,3,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,12892,CAK,LAX,2073,22,255.85,252.64,252.64
2004,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12391,MDW,ISP,773,170,126.83,126.73,126.73
2012,3,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,13796,CAK,OAK,2187,2,346.65,329,329
1993,1,33198,32467,"Kansas City, MO","Miami, FL (Metropolitan Area)",13198,13303,MCI,MIA,1252,167,199,201.07,184.7
2007,1,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12197,14771,HPN,SFO,2619,28,259.02,290.8,201.71
1993,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12953,LAX,LGA,2510,584,337.43,383.96,260.98
2008,2,31453,33195,"Houston, TX","Tampa, FL (Metropolitan Area)",12266,15304,IAH,TPA,787,337,194.95,193.47,159.77
2011,3,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",10721,12266,BOS,IAH,1609,698,315.95,325.88,272.68
1997,1,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,12953,HOU,LGA,1465,61,249.36,229.36,189.52
1994,1,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11298,15715,DFW,WAS,1217,9,300.81,307.58,237.86
2009,2,30977,31454,"Chicago, IL","Orlando, FL",13232,13204,MDW,MCO,1005,1872,124.9,126.98,120.25
1993,4,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",10800,11884,BUR,GEG,962,36,128.83,128.02,125.95
1997,2,33198,33195,"Kansas City, MO","Tampa, FL (Metropolitan Area)",13198,15304,MCI,TPA,1048,271,132.84,144.87,114.99
2012,1,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12478,13931,JFK,ORF,337,61,180.02,174.37,174.37
2008,1,32467,34492,"Miami, FL (Metropolitan Area)","Raleigh/Durham, NC",11697,14492,FLL,RDU,700,336,139.13,131.17,130.92
2012,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,404,240.66,236.88,236.88
2002,3,32211,32457,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",12889,13796,LAS,OAK,414,1630,92.48,94.85,67.5
2000,1,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12954,DEN,LGB,862,8,179.72,181.97,181.97
1993,3,31453,32467,"Houston, TX","Miami, FL (Metropolitan Area)",12266,11697,IAH,FLL,965,132,179.06,170.55,170.55
2001,2,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",10721,12339,BOS,IND,817,265,245.12,262.26,253.87
2008,2,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,12197,TYS,HPN,684,10,242.99,233.52,184.69
2008,4,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",13303,14747,MIA,SEA,2724,222,303.57,321.03,294.77
2009,1,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,11618,JAX,EWR,870,330,179.92,179.25,150.88
1999,2,32467,34057,"Miami, FL (Metropolitan Area)","Portland, OR",11697,14057,FLL,PDX,2700,137,189.18,196.24,175.64
2003,2,30977,33192,"Chicago, IL","Sacramento, CA",13232,14893,MDW,SMF,1790,84,170.64,173.32,173.32
1996,1,32457,30852,"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14771,10821,SFO,BWI,2457,496,263.86,265.23,265.23
2013,4,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",10721,12889,BOS,LAS,2381,981,255.76,303.73,190.1
2002,3,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,11278,BHM,DCA,682,58,229.45,199.27,199.27
2013,3,30977,33044,"Chicago, IL","Louisville, KY",13232,14730,MDW,SDF,287,250,153.58,152.9,152.9
2003,2,32467,31703,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",13303,15070,MIA,SWF,1139,5,214.05,211,182.24
2011,1,31453,34570,"Houston, TX","Reno, NV",12191,14570,HOU,RNO,1546,84,217.79,218,211.07
2008,4,30647,30466,"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",10874,14107,CAK,PHX,1754,58,188.92,178.34,174.3
1999,1,32467,31703,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",11697,15070,FLL,SWF,1139,87,143.16,139.66,139.66
2011,2,31703,34524,"New York City, NY (Metropolitan Area)","Richmond, VA",11618,14524,EWR,RIC,325,127,281.59,289.39,235.27
2003,4,30194,31123,"Dallas/Fort Worth, TX","St. Louis, MO",11298,15016,DFW,STL,551,839,149.86,149.82,126.61
1993,4,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",14771,14747,SFO,SEA,696,1879,88.85,92,80.55
1996,3,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",13487,13784,MSP,NYC,1057,0,194.45,194.45,194.45
2010,4,30792,32467,"Buffalo, NY","Miami, FL (Metropolitan Area)",10792,13303,BUF,MIA,1185,127,151.42,138.4,138.4
2014,4,30994,30977,"Charleston, SC","Chicago, IL",10994,13232,CHS,MDW,760,167,186.88,185.61,185.61
2007,4,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",12197,12323,HPN,ILM,541,10,138.5,140.39,108.8
2005,3,30785,30852,"Burlington, VT","Washington, DC (Metropolitan Area)",10785,12264,BTV,IAD,442,216,107.67,104.91,104.91
1993,3,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,12264,ORD,IAD,621,332,236.11,238.15,123.99
2010,1,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,13891,CLT,ONT,2125,81,214.81,225.58,191.8
1993,3,30397,33192,"Atlanta, GA (Metropolitan Area)","Sacramento, CA",10397,14672,ATL,SAC,2092,0,97.45,97.45,97.45
1996,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,14098,PVD,PHF,487,12,167.07,163.58,163.58
2008,3,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",15070,14869,SWF,SLC,2021,1,405.12,409.96,304.16
2003,1,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",14908,14683,SNA,SAT,1211,99,196.48,199.73,182.56
2001,4,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,AUS,JFK,1559,15,239.39,244.32,203.96
2009,1,33667,32457,"Norfolk, VA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13931,14831,ORF,SJC,2519,36,188.1,163.2,163.2
2010,4,32467,31703,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",11697,15070,FLL,SWF,1139,209,148.15,147.3,147.3
2005,2,30977,33851,"Chicago, IL","Oklahoma City, OK",13930,13851,ORD,OKC,693,268,170.74,165.19,165.19
2004,1,31057,31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",11057,12953,CLT,LGA,575,505,344.66,353.16,113.81
2005,4,31703,33728,"New York City, NY (Metropolitan Area)","Pensacola, FL",15070,14193,SWF,PNS,1063,2,208.86,218.93,138.4
1998,3,30397,31453,"Atlanta, GA (Metropolitan Area)","Houston, TX",10397,11495,ATL,EFD,696,5,146.29,146.29,146.29
2003,4,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",12892,13264,LAX,MFR,659,123,154.24,148.79,148.79
1993,1,31295,30466,"Detroit, MI","Phoenix, AZ",11295,14107,DET,PHX,1691,137,143.21,143.21,143.21
2007,1,31267,32575,"Dayton, OH","Los Angeles, CA (Metropolitan Area)",11267,12892,DAY,LAX,1925,228,183.06,169.73,169.73
2004,4,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,15070,ONT,SWF,2510,1,330.95,125.72,125.72
2010,3,30529,31453,"Hartford, CT","Houston, TX",10529,12266,BDL,IAH,1519,144,226.73,251.45,192.71
2010,1,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12954,12478,LGB,JFK,2510,566,185.94,186.19,170.57
2007,4,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",12478,15096,JFK,SYR,222,337,113.44,113.95,105.55
1997,4,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,584,196,138.91,126.58,126.58
2004,3,32467,30693,"Miami, FL (Metropolitan Area)","Nashville, TN",13303,10693,MIA,BNA,806,82,205.25,206.79,206.79
2012,2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,12478,MEM,JFK,1002,17,267.53,282.45,248.68
1999,4,31295,32457,"Detroit, MI","San Francisco, CA (Metropolitan Area)",11433,14771,DTW,SFO,2079,570,348.91,410.7,151.75
1998,2,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",14307,14635,PVD,RSW,1272,142,135.55,130.99,130.99
2001,2,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",11495,14831,EFD,SJC,1657,2,126.22,122.17,122.17
2003,2,30977,32448,"Chicago, IL","Jackson/Vicksburg, MS",13930,12448,ORD,JAN,677,59,180.39,172.24,170.44
1996,1,30977,30529,"Chicago, IL","Hartford, CT",13930,10529,ORD,BDL,783,497,262.52,248.91,248.91
2006,1,30977,33316,"Chicago, IL","Omaha, NE",13232,13871,MDW,OMA,423,389,90.95,90.66,90.66
2012,2,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12954,12264,LGB,IAD,2329,272,232.88,232.07,232.07
2008,4,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",12197,15096,HPN,SYR,222,0,193.6,193.6,193.6
2010,3,32575,35096,"Los Angeles, CA (Metropolitan Area)","Syracuse, NY",12954,15096,LGB,SYR,2351,7,294.4,297.9,297.9
2006,4,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",10693,12264,BNA,IAD,588,183,156.64,155.66,119.58
2002,4,30977,30693,"Chicago, IL","Nashville, TN",13930,10693,ORD,BNA,409,264,114.27,111.41,111.41
2009,1,31066,32467,"Columbus, OH","Miami, FL (Metropolitan Area)",11066,11697,CMH,FLL,990,330,166.04,173.97,144.36
2003,4,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",10721,11193,BOS,CVG,752,267,259.07,271.11,130.03
2014,4,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12953,MDW,LGA,773,1005,179.43,179.01,179.01
2012,3,34057,30852,"Portland, OR","Washington, DC (Metropolitan Area)",14057,12264,PDX,IAD,2358,230,368.83,400.49,286.49
1996,2,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",10800,14869,BUR,SLC,590,86,82.75,76.81,76.81
2006,3,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12954,15304,LGB,TPA,2158,6,269.73,287.35,263.77
1998,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,12954,CLE,LGB,2073,3,331.47,412.62,302.42
1993,4,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",11618,14576,EWR,ROC,285,160,157.75,159.56,146.73
2008,1,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12197,DEN,HPN,1659,20,259.41,267.63,213.62
2014,2,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",13891,13871,ONT,OMA,1330,58,289.75,278.61,278.61
1997,2,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",14307,14100,PVD,PHL,290,139,265.09,269.76,145.62
1997,4,34614,30852,"Salt Lake City, UT","Washington, DC (Metropolitan Area)",14869,10821,SLC,BWI,1864,314,165.6,190.02,132.24
2007,3,31057,30647,"Charlotte, NC","Cleveland, OH (Metropolitan Area)",11057,11042,CLT,CLE,430,162,188.37,184.74,184.74
1996,2,32467,33495,"Miami, FL (Metropolitan Area)","New Orleans, LA",11697,13495,FLL,MSY,674,192,116.13,107.49,107.49
2001,4,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,12264,MSY,IAD,998,255,191.59,221.7,140.99
1993,4,31295,32457,"Detroit, MI","San Francisco, CA (Metropolitan Area)",11433,14831,DTW,SJC,2087,85,346.24,315.82,315.82
2010,2,30466,30852,"Phoenix, AZ","Washington, DC (Metropolitan Area)",14107,12264,PHX,IAD,1999,256,309.86,371.75,247.47
2008,2,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",12391,13204,ISP,MCO,989,1018,137.45,136.96,136.96
2012,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,12954,CAK,LGB,2073,0,613,613,613
1999,4,30721,33851,"Boston, MA (Metropolitan Area)","Oklahoma City, OK",13296,13851,MHT,OKC,1505,28,164.55,152.53,150.86
2004,1,33105,32457,"Cincinnati, OH","San Francisco, CA (Metropolitan Area)",11193,14771,CVG,SFO,2036,115,418.5,436.52,392.79
2014,3,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",11042,11259,CLE,DAL,1023,24,297.25,306.11,282.25
2008,2,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",13296,13198,MHT,MCI,1256,72,201.06,216.38,164.08
1999,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",10721,11495,BOS,EFD,1609,2,206.68,211.91,211.91
1996,1,33195,30852,"Tampa, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",15304,15715,TPA,WAS,842,0,142.06,142.06,142.06
2009,4,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,12391,HOU,ISP,1465,35,211.17,211.17,211.17
2008,4,32575,30466,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",13891,14107,ONT,PHX,370,801,112.8,112.06,112.06
1993,2,30257,31295,"Albany, NY","Detroit, MI",10257,11433,ALB,DTW,488,107,186.67,184.77,157.87
2013,2,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,13796,BOI,OAK,523,172,178.8,177.55,177.55
1999,2,30194,30529,"Dallas/Fort Worth, TX","Hartford, CT",11259,10529,DAL,BDL,1471,0,108.4,108.4,108.4
1998,1,30647,34614,"Cleveland, OH (Metropolitan Area)","Salt Lake City, UT",11042,14869,CLE,SLC,1591,131,192.16,233.28,128.74
2005,4,30977,30325,"Chicago, IL","Denver, CO",13930,11292,ORD,DEN,895,1556,185.17,194.13,155.96
2011,1,30785,32467,"Burlington, VT","Miami, FL (Metropolitan Area)",10785,13303,BTV,MIA,1348,24,244.76,279.53,203.41
1996,4,30721,31995,"Boston, MA (Metropolitan Area)","Greensboro/High Point, NC",10721,11995,BOS,GSO,655,121,219.06,235.73,131.39
2009,3,33485,30852,"Madison, WI","Washington, DC (Metropolitan Area)",13485,11278,MSN,DCA,714,175,156.72,146.4,146.4
2005,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12391,BOS,ISP,209,31,226.22,226.52,226.52
2007,1,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,13796,BOI,OAK,523,145,152.5,150.97,150.97
2001,3,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,AUS,BWI,1342,428,159.45,164.78,136.56
2008,2,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11298,13891,DFW,ONT,1246,467,223.91,223.79,181.46
2002,4,30397,33667,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10397,13931,ATL,ORF,516,361,137.55,139.44,107.8
2009,4,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12478,12264,JFK,IAD,265,275,108.05,99.12,99.12
2011,2,32337,30852,"Indianapolis, IN","Washington, DC (Metropolitan Area)",12339,12264,IND,IAD,515,161,246.46,247.73,201.23
2003,1,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",13296,11042,MHT,CLE,563,99,204.06,252.8,148.82
2011,1,30792,30977,"Buffalo, NY","Chicago, IL",10792,13930,BUF,ORD,473,255,159.46,156.96,149.13
2003,1,30194,33244,"Dallas/Fort Worth, TX","Memphis, TN",11298,13244,DFW,MEM,432,254,194.13,197.79,190.21
2006,4,30647,34492,"Cleveland, OH (Metropolitan Area)","Raleigh/Durham, NC",11042,14492,CLE,RDU,416,237,152.84,153.07,133.56
2013,4,34524,32457,"Richmond, VA","San Francisco, CA (Metropolitan Area)",14524,14831,RIC,SJC,2449,23,301.33,302.61,283.86
1993,3,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,12391,TYS,ISP,684,8,161.33,172.58,147.48
2004,3,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,14908,IND,SNA,1814,132,178.62,185.38,153.72
2012,1,30977,33667,"Chicago, IL","Norfolk, VA (Metropolitan Area)",13232,14098,MDW,PHF,717,14,172.45,163.74,163.74
1997,4,33342,30852,"Milwaukee, WI","Washington, DC (Metropolitan Area)",13342,12264,MKE,IAD,641,28,186.91,168.4,168.4
2004,3,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,15070,MEM,SWF,1002,4,200.39,207.2,201.76
2004,4,30977,33192,"Chicago, IL","Sacramento, CA",13232,14893,MDW,SMF,1790,90,172.96,182.41,149.23
2007,1,31703,34524,"New York City, NY (Metropolitan Area)","Richmond, VA",12478,14524,JFK,RIC,325,336,89.46,86.04,86.04
2006,3,30140,30721,"Albuquerque, NM","Boston, MA (Metropolitan Area)",10140,13296,ABQ,MHT,1974,84,225.69,231.96,218.82
2001,2,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12954,13931,LGB,ORF,2371,2,338.06,338.06,338.06
1994,1,32575,30466,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",12892,14107,LAX,PHX,370,1360,65.65,60.49,60.49
2014,3,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",11995,12953,GSO,LGA,492,280,255.71,260.88,234.66
2009,4,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12478,13931,JFK,ORF,337,80,129.35,129.14,129.14
2012,4,30194,30325,"Dallas/Fort Worth, TX","Denver, CO",11259,11292,DAL,DEN,651,230,170.27,171.29,161.32
1997,4,30977,31995,"Chicago, IL","Greensboro/High Point, NC",13232,11995,MDW,GSO,590,4,178.76,187.72,94.95
2013,2,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",13891,14893,ONT,SMF,404,1139,152.56,152.27,152.27
2014,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12954,11697,LGB,FLL,2342,12,252.36,257.66,252.72
2003,4,31995,33195,"Greensboro/High Point, NC","Tampa, FL (Metropolitan Area)",11995,15304,GSO,TPA,580,159,125.43,131.07,119.79
2003,4,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",11540,12197,ELP,HPN,1944,1,424.5,461.32,461.32
2014,3,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12391,CLE,ISP,459,12,224.94,214.42,214.42
2000,3,31995,30852,"Greensboro/High Point, NC","Washington, DC (Metropolitan Area)",11995,11278,GSO,DCA,278,97,215.71,216.18,216.18
2010,1,32467,33495,"Miami, FL (Metropolitan Area)","New Orleans, LA",11697,13495,FLL,MSY,674,388,178.22,174.37,170
2009,3,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,13891,CVG,ONT,1900,22,299.97,346.9,261.48
1994,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13232,11278,MDW,DCA,621,57,119.06,117.61,94.26
2002,3,30792,32457,"Buffalo, NY","San Francisco, CA (Metropolitan Area)",10792,14771,BUF,SFO,2309,81,236.84,304.26,167.4
2009,3,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,11618,MEM,EWR,1002,295,197.3,197.43,197.43
1993,4,32467,31703,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",13303,12391,MIA,ISP,1139,32,172.47,179.51,132.93
1999,1,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",16440,10821,AUS,BWI,1340,233,169.49,151.42,151.42
1996,2,34570,32457,"Reno, NV","San Francisco, CA (Metropolitan Area)",14570,14771,RNO,SFO,192,182,78.18,77.66,77.66
2012,2,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",11618,14576,EWR,ROC,285,14,232.66,232.82,228.41
1998,1,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,12954,CMH,LGB,1996,4,274.08,253.31,253.31
1999,2,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,14908,LAS,SNA,236,720,93.81,95.66,89.77
2005,4,32337,31703,"Indianapolis, IN","New York City, NY (Metropolitan Area)",12339,15070,IND,SWF,700,13,159.47,138.19,138.19
2004,1,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",10529,12954,BDL,LGB,2527,7,206.18,211.71,153.72
2014,3,30397,32467,"Atlanta, GA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10397,11697,ATL,FLL,594,1897,150.46,173.9,98.1
2009,3,30466,30852,"Phoenix, AZ","Washington, DC (Metropolitan Area)",14107,10821,PHX,BWI,1999,742,200.01,201.76,201.76
2003,4,33105,32457,"Cincinnati, OH","San Francisco, CA (Metropolitan Area)",11193,13796,CVG,OAK,2036,14,340.9,336.7,260.33
2007,2,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",11433,12197,DTW,HPN,540,17,232.89,259.96,169.37
1999,3,32448,32575,"Jackson/Vicksburg, MS","Los Angeles, CA (Metropolitan Area)",12448,12954,JAN,LGB,1642,1,266,347.47,347.47
1997,3,33198,31454,"Kansas City, MO","Orlando, FL",13198,13204,MCI,MCO,1072,549,110.77,119.68,95.38
2010,3,33198,30852,"Kansas City, MO","Washington, DC (Metropolitan Area)",13198,10821,MCI,BWI,967,514,174.86,179.42,135.3
2010,3,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",12889,12478,LAS,JFK,2283,2278,249.99,251.81,242.3
2008,3,34685,30852,"Savannah, GA","Washington, DC (Metropolitan Area)",14685,11278,SAV,DCA,549,76,198.04,201.96,160.57
2001,1,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12892,13303,LAX,MIA,2342,854,347.6,404.89,379.74
1993,3,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,12264,SMF,IAD,2395,59,296.31,291.16,259.47
2005,1,32337,31703,"Indianapolis, IN","New York City, NY (Metropolitan Area)",12339,11618,IND,EWR,700,213,254.91,277.68,141.45
2006,3,31057,31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",11057,12478,CLT,JFK,575,534,122.17,119.42,119.42
1996,4,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12391,CLE,ISP,458,11,237.05,228.07,228.07
1993,3,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",14307,13198,PVD,MCI,1256,37,250.92,239.08,237.62
2006,3,34057,32457,"Portland, OR","San Francisco, CA (Metropolitan Area)",14057,14831,PDX,SJC,569,1274,114.34,116.71,109.94
2005,1,30785,31703,"Burlington, VT","New York City, NY (Metropolitan Area)",10785,12478,BTV,JFK,267,278,89.02,88.96,88.96
2019,1,30140,31453,"Albuquerque, NM","Houston, TX",10140,12191,ABQ,HOU,759,190,242.15,241.22,241.22
1998,1,32467,33667,"Miami, FL (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",11697,13931,FLL,ORF,812,89,160.94,162.06,160.81
1993,2,32457,33195,"San Francisco, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14771,15304,SFO,TPA,2393,220,269.73,273.18,209.92
2008,4,31453,33342,"Houston, TX","Milwaukee, WI",12266,13342,IAH,MKE,1005,164,256.09,258.37,167.82
1996,4,30977,33316,"Chicago, IL","Omaha, NE",13232,13871,MDW,OMA,423,198,68.83,67.62,67.62
2003,4,31057,31703,"Charlotte, NC","New York City, NY (Metropolitan Area)",11057,11618,CLT,EWR,575,499,259.73,261.95,261.95
2010,1,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",11423,12892,DSM,LAX,1447,169,154.52,92.22,92.22
2000,4,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13891,11278,ONT,DCA,2329,73,280.65,267.57,267.57
2012,4,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",12197,14107,HPN,PHX,2189,29,264.49,267.47,226.61
2014,2,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,12892,DTW,LAX,1979,1394,299.96,370.33,167.99
2005,3,35412,30852,"Knoxville, TN","Washington, DC (Metropolitan Area)",15412,11278,TYS,DCA,464,114,155.18,153.75,153.75
2004,3,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,11278,BOS,DCA,418,1657,172.51,193.05,135.94
1998,3,30436,30852,"Tucson, AZ","Washington, DC (Metropolitan Area)",15376,10821,TUS,BWI,1976,62,256.76,252.09,216.7
1996,2,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,13891,BUF,ONT,2217,16,280.95,296.26,247.12
1999,2,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",13784,14027,NYC,PBI,1077,0,217.55,285.5,149.6
1998,1,32467,34057,"Miami, FL (Metropolitan Area)","Portland, OR",11697,14057,FLL,PDX,2700,80,256.52,266.26,233.6
2005,3,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12266,12478,IAH,JFK,1465,86,215.8,220.27,190.18
2001,4,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,12892,IAH,LAX,1397,856,216.58,233.37,100.76
2005,1,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",14307,14683,PVD,SAT,1764,66,186.92,175.61,173.56
1998,1,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12266,12391,IAH,ISP,1454,5,359.09,372.85,310.53
2008,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12954,15070,LGB,SWF,2510,0,171.9,171.9,171.9
2002,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14307,15070,PVD,SWF,209,0,458.7,458.7,458.7
1993,2,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,15070,HOU,SWF,1465,6,332.11,331.91,331.91
1998,1,30257,32467,"Albany, NY","Miami, FL (Metropolitan Area)",10257,11697,ALB,FLL,1225,146,147.7,143.36,143.36
1998,3,31453,34492,"Houston, TX","Raleigh/Durham, NC",11495,14492,EFD,RDU,1050,2,422.03,430.53,430.53
2009,1,34492,33195,"Raleigh/Durham, NC","Tampa, FL (Metropolitan Area)",14492,15304,RDU,TPA,587,496,126.24,121.36,121.36
2004,2,30194,30466,"Dallas/Fort Worth, TX","Phoenix, AZ",11298,14107,DFW,PHX,879,1005,223.57,228.6,228.6
